"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Zm00001d034006",77.8464340395847,0.403732583045717,0.196511077207956,2.05450292564664,0.0399270405095929,0.172457185011853
"Zm00001d034007",682.604489901055,0.20872580798639,0.228664586452624,0.912803382563284,0.361345958999027,0.62840004083669
"Zm00001d034010",14.8849432569566,0.594316317580095,0.5161726011207,1.15139067104633,0.249571550016831,0.511719097231104
"Zm00001d034011",24.4702502282011,-0.516292631087391,0.472533353027831,-1.09260569180813,0.274566962590195,0.540395881699418
"Zm00001d034012",16.1046105924686,0.327013498785641,0.53693349345049,0.60903911336236,0.542498513570289,0.768470298987971
"Zm00001d034013",18.9570619572727,1.27508228570556,0.54353663777543,2.34589942441448,0.0189812286159037,0.10538657584822
"Zm00001d034015",1464.03398194569,0.633009477295344,0.391742320696866,1.61588228754373,0.106119765864197,0.311565044290311
"Zm00001d034017",548.770615217641,-0.259974662033936,0.733139933330453,-0.354604421631955,0.722885963182866,0.880658002014885
"Zm00001d034018",57.2996742601886,0.236222805600488,0.281544569012,0.839024550995404,0.401455532745554,0.659837064264739
"Zm00001d034019",12.6748372713838,0.121944629983636,0.431603294844075,0.2825386910628,0.777530483335194,0.909322170049018
"Zm00001d034020",302.023441538849,-0.43030441440521,0.260176495969525,-1.65389426435973,0.0981489982450223,0.297091332361785
"Zm00001d034022",83.1062309493818,-1.33988041253327,0.572919845986059,-2.3386873782094,0.0193516188632383,0.106576195062982
"Zm00001d034023",78.0420753575283,-0.0946927146075498,0.268057771479443,-0.353254875189514,0.723897371821004,0.881200057204368
"Zm00001d034025",1.34813351285768,0,1.93594262443378,0,1,NA
"Zm00001d034026",0.111206597158725,0,6.00631008342227,0,1,NA
"Zm00001d034027",4.19665974385525,-0.846444634679093,0.975537366082354,-0.867670131466432,0.385574941555862,0.647792809095638
"Zm00001d034028",19.537763995734,0.445583178910301,0.499224687258653,0.89255036916762,0.372098007594671,0.636942961449453
"Zm00001d034030",0.862060602755561,1.77342925535218,1.88952270429377,0.93855937868448,0.347957017015678,NA
"Zm00001d034031",51.3848589706268,0.110762143032393,0.319462888586306,0.346713646528835,0.728806457006841,0.884156012623425
"Zm00001d034032",79.0022951740559,0.175753140639895,0.295942549686197,0.593875874984031,0.552595135898212,0.775662806142007
"Zm00001d034033",71.8827412256541,0.568355386093353,0.330296199829801,1.72074455106121,0.0852971882248969,0.272592452192176
"Zm00001d034034",27.207419817935,-0.910442530683632,0.330150282226507,-2.75766091897205,0.00582165513820038,0.0466700566425535
"Zm00001d034035",438.438441554238,-2.69302558688597,0.342076473675991,-7.8725834546481,3.47391786654791e-15,2.60196448204439e-12
"Zm00001d034036",59.8423232094664,0.432209985221703,0.26513496105802,1.63015086164786,0.103069616342019,0.306023544008981
"Zm00001d034037",1328.55075177885,1.25483128617323,0.515477693638812,2.43430763669954,0.0149203081144087,0.0896415303023431
"Zm00001d034038",176.698762254835,0.307051293858015,0.243300521382434,1.26202480830435,0.206939859653574,0.460947767570684
"Zm00001d034039",23.9552265805361,-0.17633523013394,0.352781206183335,-0.49984303881058,0.617185602973402,0.81979497227491
"Zm00001d034040",0.594654902937497,1.75274290725913,4.59304992625155,0.381607632270954,0.702752422194693,NA
"Zm00001d034041",2.24773038486146,-1.11582531842063,2.28993519582356,-0.487273753622244,0.62606434494771,NA
"Zm00001d034042",0.98115671681128,-0.66989763668247,1.88872407719296,-0.354682637221461,0.722827359847491,NA
"Zm00001d034044",35.7283761344893,0.275957706627098,0.391869448128673,0.704208271262029,0.481303080792426,0.723672282740909
"Zm00001d034047",0.122305041633585,0,6.00631008342226,0,1,NA
"Zm00001d034048",16.3047268986691,-0.249482840306588,0.596997252039656,-0.417896128423077,0.676023063308434,0.854623380888812
